"DiffGDI","pred"
4.70478837513591,-3.48895390220166
16.1124138412538,4.61393112594511
-5.8021695241105,1.86596753875801
-0.908230419053183,4.17809766340438
27.229168097753,16.4567375467731
11.0572749317393,14.9375131377152
9.75384561991319,-0.90723139828903
8.88039026957399,-0.503353482245235
-9.65082040638958,-7.56067036016012
-10.7536851203087,3.30746436410355
2.15544607711679,5.71480613376728
10.4170366670872,-2.82073799255339
-6.0847524998248,-7.53435893056148
4.1353364656341,-10.0578733950292
11.7313241004096,21.2123734624334
15.9749421398927,21.7964791937421
8.1239152965251,14.3166588596962
-5.73939600607621,7.03283932975957
31.6160352344571,9.17163842971883
14.0003820351208,12.9894405275323
14.7859911220815,0.508349732839278
1.9731895725825,-3.69518133584344
-6.23715950046201,-4.4802910841578
5.35736440299912,4.41497790059397
3.7399040683502,3.06524227174374
-0.373780266936613,1.61785268862224
5.9997677531974,-1.70920504477835
15.0761990908219,5.50430429721876
10.3491241963821,11.5297209261201
13.0534350319742,12.3663554231245
4.65988189661219,5.17039637996006
-3.1554318954453,4.94273071806385
-6.3612363829651,6.46771603466796
-2.2659365833792,8.52623590353754
-5.38728242210361,2.98677735421823
3.27548041057361,3.76636831461685
18.6405153721205,5.82702810030832
9.09857450450059,3.71428431270429
-12.8592314538863,-4.88696508649289
-15.2863187685675,-4.55978986297326
6.7197463007754,6.85989028558217
8.18712770165401,7.33118289500507
4.7764704745331,5.48312130929184
12.010854994892,6.73130642984265
7.1209106634002,0.164980580605101
-4.02940840810179,-8.77340152535174
-3.231354755292,0.503454960681847
-6.8677143383979,2.06031031607686
28.2724884770217,10.2462965688709
12.4188280873522,-7.53139808742597
6.18879078218409,7.83673081192861
-7.1578231582522,-14.1171692957055
-21.489672598975,-23.260009860341
-21.1679694552728,-17.2110267218988
17.2225112561364,14.7026945921724
3.16537375903771,-2.37817978569458
-1.1539233493596,0.353215045512906
13.2082159172061,7.3737741912775
7.22490795248581,-1.84043668472925
11.6878623329261,-2.40907317372989
5.7643145192859,-0.339396247175813
-1.73311803091511,0.879233479727623
-3.30284837530621,-4.86914928619819
-13.0654826037182,-3.36482160055446
6.23504919581119,0.969239017313721
-1.0470270803287,2.50417105036407
-21.6674488310835,-3.30996006362911
1.50192971503608,2.34944356442301
6.3475104447968,15.34256844935
4.14282294011412,6.02692890157754
9.6522183824928,12.7650631823831
-9.13692457195461,0.381833759401371
8.0274033499548,7.6866313106025
4.0095976700627,8.18403589688609
0.871291992109299,10.491496017221
21.3872688793338,10.2999592057869
11.990191109005,7.71240562156546
-7.7280909170578,-2.56454041329873
4.34105753998779,14.0094306817797
22.9507702010982,21.0738924450567
7.88386761878181,1.54384225212986
-0.987119076845786,-0.489119644893525
3.0245843225983,4.34546484743198
-4.7472964021608,2.50637908386938
-0.559632327763708,1.16463696796405
8.98769829447859,5.33395009026475
11.0851141462654,-1.9875695084439
10.2073533212542,2.01491325016081
9.00692550203728,5.47062545059495
11.439379511855,7.79243005483982
15.1439695039409,8.19512789815381
18.0904755675331,9.94855465500997
-4.437401907273,-2.79046026783517
-0.160505457472084,-4.56074363614936
7.9849069354448,3.05418178181118
15.2378059293623,10.4596683383004
-6.1134888350587,-2.58158888484122
-7.59043427820168,-4.27427230184153
-17.2437860756155,-4.51892764871818
-14.3147154222885,-0.973304339569195
3.1927280290115,3.8015918442775
8.36875363665376,-1.43707181569411
15.6336741880613,10.6805657153728
19.8971866712985,14.2363530495623
8.7806817543175,-5.31256833992355
0.215185946959281,-5.23242804095339
2.9384483008723,0.257548750809443
3.45873375309401,2.97949352219164
5.1209253902846,9.52869234229485
3.84500738130352,11.0996453712998
3.52904392387289,12.864832366991
17.9106099938407,11.5142361000317
-3.01429344570839,10.254300795806
-3.5638800985473,2.28993288267079
5.4955837380264,7.27730742596918
7.5564493916507,-2.35097703892505
16.1068148842679,8.69734762829178
-1.74380722303307,-4.57400790263039
15.6913562836854,7.8202060671839
-1.7620736683938,8.20674303234404
-1.46549062455379,-1.39038801199886
1.67113598651889,3.74145328222915
17.7011934478758,-6.34533722396485
24.1683320835755,8.87816203772108
-14.0486989849056,-19.6547475093982
3.0911161614478,-2.86193635930093
7.4009934597666,12.4110771190335
15.0558043222769,5.97357832138506
-1.2856956727901,-0.752314281327946
-3.49519529668679,-3.1271999609477
3.51978248867759,8.07045095431667
-3.9340601707422,-0.711735447939158
-1.05172722146781,1.15079509343409
-5.0487095065337,1.71398591905212
4.94597048300599,10.2455648700737
23.6370239125362,14.2780366518195
5.8737383053891,15.0867289309389
10.7701356393456,16.7714287098882
-3.56830001754381,4.7046408091099
-4.00927749433551,7.44711961238099
-2.69028736678769,13.7136299333329
-0.0929771411153979,11.653743455384
-9.3193475164324,-5.80648873164061
-6.36496087015209,0.169839799418389
2.2300351379274,5.56625836477669
-2.2525034663246,10.0891137264224
13.1254994580407,22.9606482558943
4.09697235957961,11.4933446839414
